reference,amount,type,date,year
838,-1040.0,Health Insurance,2004-08-01,2004
9059,7648.0,Other,2004-08-01,2004
1758,-2700.0,Groceries,2004-08-02,2004
1699,7902.0,Tips,2004-08-03,2004
6660,1872.0,Salary,2004-08-04,2004
2986,-4615.0,Groceries,2004-08-05,2004
7989,-8708.0,Groceries,2004-08-06,2004
7122,-5959.0,Health Insurance,2004-08-06,2004
3977,-3392.0,Groceries,2004-08-06,2004
650,2195.0,Tips,2004-08-07,2004
7278,-3485.0,Leisure,2004-08-08,2004
2496,-6403.0,Subscriptions,2004-08-10,2004
495,-5250.0,Groceries,2004-08-10,2004
9086,-8199.0,Health Insurance,2004-08-10,2004
5378,1184.0,Salary,2004-08-10,2004
754,-6673.0,Food,2004-08-10,2004
4765,5186.0,Tips,2004-08-11,2004
1645,2748.0,Tips,2004-08-11,2004
8741,5407.0,Tips,2004-08-13,2004
8760,8411.0,Salary,2004-08-13,2004
1017,6007.0,Salary,2004-08-14,2004
3688,7518.0,Other,2004-08-14,2004
748,-6575.0,Health Insurance,2004-08-14,2004
5884,9321.0,Salary,2004-08-14,2004
9824,-6265.0,Health Insurance,2004-08-16,2004
583,48.0,Salary,2004-08-17,2004
2828,8816.0,Tips,2004-08-18,2004
8149,6418.0,Other,2004-08-18,2004
1305,9977.0,Salary,2004-08-21,2004
6776,4587.0,Other,2004-08-21,2004
7193,-4856.0,Food,2004-08-24,2004
8203,3747.0,Tips,2004-08-25,2004
8927,-1312.0,Investments,2004-08-25,2004
8275,-7023.0,Food,2004-08-26,2004
7767,3178.0,Tips,2004-08-27,2004
6136,-4708.0,Groceries,2004-08-30,2004
1666,1430.0,Other,2004-08-31,2004
4054,-7030.0,Leisure,2004-09-02,2004
5315,9566.0,Other,2004-09-05,2004
7710,7627.0,Other,2004-09-07,2004
2713,-5749.0,Leisure,2004-09-07,2004
3387,9742.0,Salary,2004-09-09,2004
5910,-6541.0,Groceries,2004-09-10,2004
1673,1351.0,Tips,2004-09-13,2004
4559,-7775.0,Health Insurance,2004-09-13,2004
5988,-6974.0,Investments,2004-09-15,2004
621,7485.0,Tips,2004-09-15,2004
6953,-2025.0,Investments,2004-09-15,2004
3769,-8223.0,Leisure,2004-09-15,2004
7830,6640.0,Other,2004-09-16,2004
407,-1993.0,Investments,2004-09-17,2004
942,-5645.0,Subscriptions,2004-09-18,2004
7643,-8429.0,Health Insurance,2004-09-19,2004
8639,-1431.0,Health Insurance,2004-09-19,2004
2952,-7539.0,Health Insurance,2004-09-20,2004
3173,-3816.0,Subscriptions,2004-09-22,2004
2260,-7940.0,Investments,2004-09-22,2004
6586,-3264.0,Leisure,2004-09-23,2004
5136,399.0,Other,2004-09-23,2004
4508,6493.0,Other,2004-09-23,2004
8402,4941.0,Salary,2004-09-24,2004
7307,1368.0,Salary,2004-09-25,2004
7379,719.0,Other,2004-09-25,2004
8879,-4151.0,Groceries,2004-09-26,2004
4115,-5661.0,Groceries,2004-09-26,2004
3965,-3215.0,Groceries,2004-09-27,2004
6220,6888.0,Salary,2004-09-27,2004
2683,-7943.0,Health Insurance,2004-09-27,2004
5104,-1219.0,Investments,2004-09-28,2004
4818,-8419.0,Health Insurance,2004-09-28,2004
824,5316.0,Tips,2004-09-29,2004
3240,7270.0,Salary,2004-09-30,2004
2634,-8312.0,Food,2004-09-30,2004
9247,-2621.0,Subscriptions,2004-09-30,2004
2563,643.0,Other,2004-09-30,2004
6376,-9759.0,Food,2004-10-02,2004
3041,2250.0,Tips,2004-10-02,2004
131,9583.0,Salary,2004-10-03,2004
3520,8068.0,Tips,2004-10-03,2004
2067,1414.0,Salary,2004-10-04,2004
7172,7467.0,Tips,2004-10-06,2004
1307,6696.0,Other,2004-10-06,2004
470,7125.0,Salary,2004-10-08,2004
1660,2338.0,Salary,2004-10-08,2004
3943,-4451.0,Food,2004-10-09,2004
9067,-6197.0,Health Insurance,2004-10-10,2004
3573,-5606.0,Food,2004-10-10,2004
2619,2562.0,Tips,2004-10-13,2004
8622,-3284.0,Health Insurance,2004-10-14,2004
9805,-2287.0,Food,2004-10-14,2004
5834,-1539.0,Food,2004-10-14,2004
1858,-9464.0,Health Insurance,2004-10-14,2004
5226,-5761.0,Food,2004-10-15,2004
1206,-7049.0,Groceries,2004-10-16,2004
1680,9706.0,Salary,2004-10-16,2004
8373,2970.0,Other,2004-10-16,2004
7145,8881.0,Other,2004-10-17,2004
426,-9764.0,Subscriptions,2004-10-17,2004
1996,3644.0,Tips,2004-10-17,2004
3904,8872.0,Salary,2004-10-18,2004
7246,3983.0,Tips,2004-10-20,2004
7818,-6209.0,Leisure,2004-10-21,2004
7094,-6010.0,Food,2004-10-22,2004
4355,4067.0,Salary,2004-10-22,2004
8487,-7094.0,Health Insurance,2004-10-23,2004
7526,-3114.0,Leisure,2004-10-23,2004
1832,-9286.0,Subscriptions,2004-10-23,2004
798,-3126.0,Subscriptions,2004-10-25,2004
9292,-6096.0,Health Insurance,2004-10-26,2004
3542,6734.0,Salary,2004-10-26,2004
376,6816.0,Tips,2004-10-28,2004
9333,-5761.0,Subscriptions,2004-10-28,2004
4679,-5096.0,Health Insurance,2004-10-30,2004
9103,3713.0,Other,2004-10-31,2004
8329,6630.0,Other,2004-10-31,2004
6940,6428.0,Other,2004-11-01,2004
2006,-6857.0,Leisure,2004-11-05,2004
2084,9969.0,Tips,2004-11-05,2004
6496,-9930.0,Food,2004-11-05,2004
6576,-325.0,Food,2004-11-06,2004
4316,-7710.0,Investments,2004-11-07,2004
3795,2091.0,Salary,2004-11-07,2004
3811,-770.0,Health Insurance,2004-11-08,2004
4033,-2850.0,Subscriptions,2004-11-10,2004
3245,-913.0,Subscriptions,2004-11-12,2004
1401,-1993.0,Investments,2004-11-15,2004
781,-892.0,Investments,2004-11-16,2004
6557,1207.0,Salary,2004-11-17,2004
9820,-9049.0,Investments,2004-11-18,2004
8936,-5975.0,Food,2004-11-20,2004
995,4106.0,Other,2004-11-23,2004
8403,3432.0,Salary,2004-11-23,2004
9085,9249.0,Salary,2004-11-26,2004
8211,-8652.0,Subscriptions,2004-11-26,2004
6423,-6073.0,Food,2004-11-27,2004
7805,7850.0,Other,2004-11-28,2004
1177,-6927.0,Investments,2004-11-28,2004
4900,6847.0,Tips,2004-11-29,2004
6457,-5125.0,Food,2004-11-30,2004
8393,-273.0,Investments,2004-11-30,2004
7861,-2386.0,Health Insurance,2004-11-30,2004
8153,-9301.0,Groceries,2004-12-01,2004
199,45.0,Tips,2004-12-01,2004
5094,-6653.0,Investments,2004-12-03,2004
4186,4015.0,Tips,2004-12-05,2004
3754,8793.0,Tips,2004-12-05,2004
78,-6520.0,Health Insurance,2004-12-06,2004
7248,-7510.0,Health Insurance,2004-12-06,2004
2424,-4012.0,Investments,2004-12-06,2004
4397,8179.0,Tips,2004-12-07,2004
5919,-6479.0,Leisure,2004-12-07,2004
9580,9544.0,Salary,2004-12-08,2004
8378,-6749.0,Subscriptions,2004-12-08,2004
9935,3747.0,Other,2004-12-09,2004
5514,4660.0,Salary,2004-12-10,2004
1227,2438.0,Other,2004-12-10,2004
2662,5864.0,Tips,2004-12-11,2004
1653,-92.0,Investments,2004-12-11,2004
5074,7143.0,Salary,2004-12-12,2004
7158,6699.0,Salary,2004-12-13,2004
5548,-9315.0,Leisure,2004-12-14,2004
9299,5212.0,Salary,2004-12-14,2004
4864,5892.0,Tips,2004-12-14,2004
8553,-9691.0,Food,2004-12-16,2004
5085,-2918.0,Health Insurance,2004-12-16,2004
7983,-8944.0,Health Insurance,2004-12-17,2004
8453,-3774.0,Groceries,2004-12-18,2004
8794,5322.0,Salary,2004-12-18,2004
2578,-1468.0,Leisure,2004-12-19,2004
3843,-1209.0,Health Insurance,2004-12-20,2004
6207,4728.0,Other,2004-12-20,2004
8919,-2199.0,Health Insurance,2004-12-21,2004
7076,4245.0,Other,2004-12-22,2004
6903,-4826.0,Subscriptions,2004-12-22,2004
3584,4005.0,Tips,2004-12-22,2004
4934,220.0,Other,2004-12-23,2004
8473,4175.0,Tips,2004-12-24,2004
5189,-4712.0,Subscriptions,2004-12-24,2004
384,5958.0,Salary,2004-12-25,2004
4812,-2202.0,Health Insurance,2004-12-25,2004
9729,5948.0,Salary,2004-12-27,2004
1971,7714.0,Salary,2004-12-27,2004
9990,-9056.0,Leisure,2004-12-29,2004
1495,8852.0,Other,2004-12-29,2004
4449,6358.0,Salary,2004-12-29,2004
9409,1907.0,Other,2004-12-30,2004
9398,663.0,Tips,2004-12-30,2004
7910,-3191.0,Leisure,2004-12-30,2004
5022,79.0,Salary,2004-12-31,2004
9989,1502.0,Tips,2004-12-31,2004
6814,5298.0,Other,2005-01-01,2005
4260,9536.0,Tips,2005-01-04,2005
3568,-383.0,Subscriptions,2005-01-06,2005
8877,-1861.0,Investments,2005-01-09,2005
7416,5845.0,Tips,2005-01-09,2005
8623,8737.0,Salary,2005-01-09,2005
5746,-2048.0,Investments,2005-01-10,2005
920,-2842.0,Investments,2005-01-16,2005
6118,-7136.0,Groceries,2005-01-17,2005
4082,-736.0,Health Insurance,2005-01-17,2005
262,-694.0,Groceries,2005-01-17,2005
9148,-7847.0,Health Insurance,2005-01-18,2005
1134,4589.0,Other,2005-01-18,2005
5939,-2014.0,Investments,2005-01-19,2005
6642,2481.0,Tips,2005-01-19,2005
3727,3734.0,Other,2005-01-20,2005
4116,5839.0,Tips,2005-01-21,2005
7729,1980.0,Other,2005-01-21,2005
2827,5202.0,Salary,2005-01-22,2005
7153,1922.0,Other,2005-01-23,2005
5219,1565.0,Other,2005-01-24,2005
7978,-521.0,Groceries,2005-01-24,2005
8076,-7107.0,Food,2005-01-24,2005
4182,4129.0,Other,2005-01-24,2005
4276,8750.0,Other,2005-01-25,2005
4987,1700.0,Salary,2005-01-27,2005
8539,7111.0,Salary,2005-01-28,2005
3167,4130.0,Tips,2005-01-28,2005
1125,-7266.0,Food,2005-01-28,2005
9683,-6942.0,Subscriptions,2005-01-28,2005
1141,4213.0,Salary,2005-01-29,2005
1039,-1622.0,Food,2005-01-31,2005
2703,9081.0,Other,2005-02-01,2005
8407,9511.0,Salary,2005-02-03,2005
7716,-537.0,Leisure,2005-02-04,2005
5161,4342.0,Tips,2005-02-04,2005
2282,5630.0,Salary,2005-02-04,2005
4988,219.0,Tips,2005-02-05,2005
7234,-1738.0,Subscriptions,2005-02-06,2005
695,4880.0,Other,2005-02-06,2005
6832,5594.0,Tips,2005-02-08,2005
4257,2112.0,Tips,2005-02-08,2005
9290,-8891.0,Leisure,2005-02-09,2005
4598,2401.0,Salary,2005-02-10,2005
6916,-7094.0,Subscriptions,2005-02-12,2005
8851,6753.0,Tips,2005-02-13,2005
1002,-9803.0,Leisure,2005-02-14,2005
3950,-8482.0,Food,2005-02-15,2005
374,-9080.0,Leisure,2005-02-16,2005
8514,5634.0,Other,2005-02-16,2005
277,-9951.0,Subscriptions,2005-02-16,2005
2513,-9322.0,Groceries,2005-02-16,2005
2059,-7231.0,Subscriptions,2005-02-17,2005
3636,5168.0,Other,2005-02-17,2005
1397,-6873.0,Groceries,2005-02-17,2005
8849,-2075.0,Food,2005-02-18,2005
5227,-1679.0,Leisure,2005-02-18,2005
5960,9915.0,Tips,2005-02-20,2005
7142,-6776.0,Health Insurance,2005-02-20,2005
2770,7080.0,Other,2005-02-20,2005
2330,5144.0,Other,2005-02-21,2005
9114,-3926.0,Investments,2005-02-22,2005
6162,-3943.0,Leisure,2005-02-23,2005
5342,3954.0,Other,2005-02-23,2005
7284,-4805.0,Health Insurance,2005-02-23,2005
9291,-5585.0,Groceries,2005-02-23,2005
9726,-9933.0,Leisure,2005-02-24,2005
5116,2662.0,Other,2005-02-24,2005
2928,9002.0,Other,2005-02-25,2005
9834,7241.0,Tips,2005-02-25,2005
7424,-357.0,Leisure,2005-02-26,2005
6602,-7703.0,Food,2005-02-26,2005
1840,-560.0,Groceries,2005-02-28,2005
6232,-4423.0,Groceries,2005-03-01,2005
786,-9437.0,Investments,2005-03-02,2005
9960,-6664.0,Subscriptions,2005-03-03,2005
9934,-2316.0,Health Insurance,2005-03-03,2005
4940,9768.0,Other,2005-03-04,2005
4578,-5811.0,Groceries,2005-03-04,2005
6166,7185.0,Other,2005-03-05,2005
8101,3549.0,Tips,2005-03-05,2005
1794,-267.0,Health Insurance,2005-03-09,2005
2917,4484.0,Tips,2005-03-11,2005
2375,-3715.0,Leisure,2005-03-11,2005
7931,-6824.0,Food,2005-03-12,2005
7040,-8290.0,Health Insurance,2005-03-12,2005
6455,-5994.0,Subscriptions,2005-03-12,2005
7229,4620.0,Salary,2005-03-14,2005
7200,3289.0,Other,2005-03-14,2005
5927,-1425.0,Investments,2005-03-14,2005
2837,3822.0,Other,2005-03-14,2005
1099,7906.0,Salary,2005-03-15,2005
2996,-6763.0,Groceries,2005-03-18,2005
5213,1591.0,Other,2005-03-18,2005
8432,-27.0,Leisure,2005-03-18,2005
9140,1498.0,Other,2005-03-19,2005
6875,1817.0,Tips,2005-03-20,2005
5056,-2207.0,Subscriptions,2005-03-20,2005
424,-5797.0,Health Insurance,2005-03-20,2005
2210,-1766.0,Subscriptions,2005-03-20,2005
7606,284.0,Salary,2005-03-20,2005
1812,2251.0,Other,2005-03-21,2005
9467,7987.0,Tips,2005-03-22,2005
8812,9528.0,Tips,2005-03-22,2005
6215,9162.0,Other,2005-03-22,2005
9913,-1515.0,Health Insurance,2005-03-23,2005
10,-2945.0,Investments,2005-03-24,2005
7381,873.0,Tips,2005-03-24,2005
1897,3375.0,Other,2005-03-26,2005
7902,-3795.0,Groceries,2005-03-27,2005
9877,-9128.0,Investments,2005-03-30,2005
3702,3513.0,Salary,2005-03-30,2005
4690,-9355.0,Subscriptions,2005-04-01,2005
6254,9765.0,Tips,2005-04-01,2005
9752,7881.0,Tips,2005-04-01,2005
2093,7284.0,Tips,2005-04-01,2005
510,7675.0,Salary,2005-04-03,2005
7403,-5743.0,Subscriptions,2005-04-05,2005
5,9270.0,Other,2005-04-06,2005
9863,5988.0,Other,2005-04-08,2005
3558,-479.0,Health Insurance,2005-04-09,2005
7018,4270.0,Tips,2005-04-11,2005
7000,-4679.0,Investments,2005-04-12,2005
3022,-4812.0,Investments,2005-04-12,2005
1566,-2813.0,Groceries,2005-04-13,2005
9497,-4247.0,Leisure,2005-04-14,2005
9166,-180.0,Subscriptions,2005-04-14,2005
3855,5215.0,Other,2005-04-15,2005
4498,2934.0,Salary,2005-04-16,2005
249,-1114.0,Subscriptions,2005-04-18,2005
8961,-24.0,Subscriptions,2005-04-19,2005
918,3441.0,Salary,2005-04-20,2005
7114,559.0,Salary,2005-04-21,2005
9300,-8312.0,Investments,2005-04-22,2005
9101,3621.0,Salary,2005-04-22,2005
5306,-1728.0,Subscriptions,2005-04-23,2005
1621,2960.0,Tips,2005-04-23,2005
3908,7230.0,Tips,2005-04-23,2005
6982,1275.0,Salary,2005-04-23,2005
1348,-9675.0,Investments,2005-04-25,2005
6316,-8320.0,Health Insurance,2005-04-25,2005
2680,8788.0,Other,2005-04-26,2005
2369,8144.0,Tips,2005-04-27,2005
4241,5614.0,Salary,2005-04-30,2005
7026,3663.0,Tips,2005-05-02,2005
2810,-8710.0,Food,2005-05-04,2005
256,-8685.0,Investments,2005-05-04,2005
4221,9921.0,Tips,2005-05-05,2005
5438,-7590.0,Food,2005-05-05,2005
3434,3584.0,Other,2005-05-06,2005
3148,9272.0,Salary,2005-05-06,2005
416,3139.0,Salary,2005-05-07,2005
6037,5095.0,Other,2005-05-07,2005
4727,5040.0,Salary,2005-05-07,2005
2864,6572.0,Other,2005-05-07,2005
9700,5392.0,Salary,2005-05-08,2005
8087,-4347.0,Groceries,2005-05-11,2005
307,-1428.0,Investments,2005-05-11,2005
5866,1992.0,Other,2005-05-12,2005
3708,1990.0,Salary,2005-05-12,2005
5977,9903.0,Salary,2005-05-13,2005
2633,-8607.0,Investments,2005-05-14,2005
3994,-2175.0,Subscriptions,2005-05-16,2005
928,-2695.0,Food,2005-05-19,2005
8231,9611.0,Salary,2005-05-20,2005
4659,-5214.0,Subscriptions,2005-05-21,2005
3464,-9180.0,Health Insurance,2005-05-23,2005
5202,-6248.0,Subscriptions,2005-05-23,2005
7437,6761.0,Other,2005-05-24,2005
9885,-2115.0,Groceries,2005-05-24,2005
2491,-8128.0,Subscriptions,2005-05-25,2005
8078,5816.0,Tips,2005-05-26,2005
7904,2930.0,Salary,2005-05-26,2005
4268,-2607.0,Subscriptions,2005-05-26,2005
4227,1928.0,Tips,2005-05-26,2005
6990,2621.0,Other,2005-05-26,2005
4148,-7335.0,Groceries,2005-05-27,2005
1664,-9382.0,Subscriptions,2005-05-27,2005
1294,6316.0,Salary,2005-05-28,2005
8973,-2304.0,Leisure,2005-05-28,2005
7055,-1952.0,Food,2005-05-29,2005
4614,1910.0,Salary,2005-05-30,2005
7471,-4651.0,Groceries,2005-05-31,2005
1138,7578.0,Salary,2005-06-01,2005
4511,4062.0,Other,2005-06-01,2005
2119,-8723.0,Groceries,2005-06-02,2005
6956,7958.0,Tips,2005-06-03,2005
9051,-6336.0,Food,2005-06-03,2005
7847,-2450.0,Food,2005-06-05,2005
4771,8296.0,Salary,2005-06-06,2005
9780,-2584.0,Investments,2005-06-06,2005
1121,-6576.0,Health Insurance,2005-06-07,2005
6512,9382.0,Salary,2005-06-07,2005
7430,5545.0,Other,2005-06-08,2005
1438,-1562.0,Investments,2005-06-08,2005
9323,-2375.0,Food,2005-06-08,2005
3683,5378.0,Tips,2005-06-09,2005
9671,-3570.0,Health Insurance,2005-06-11,2005
8948,-4831.0,Subscriptions,2005-06-12,2005
6733,-1544.0,Investments,2005-06-13,2005
4836,3658.0,Tips,2005-06-13,2005
4007,1273.0,Salary,2005-06-14,2005
1310,-4634.0,Investments,2005-06-15,2005
5435,9699.0,Tips,2005-06-16,2005
7095,5308.0,Other,2005-06-16,2005
679,-491.0,Leisure,2005-06-16,2005
5139,1173.0,Salary,2005-06-17,2005
4286,8256.0,Salary,2005-06-18,2005
9027,-1743.0,Groceries,2005-06-18,2005
9244,4726.0,Other,2005-06-19,2005
3395,4138.0,Salary,2005-06-20,2005
6546,8262.0,Other,2005-06-21,2005
7249,-5945.0,Food,2005-06-21,2005
653,162.0,Tips,2005-06-24,2005
3467,1270.0,Other,2005-06-25,2005
8512,-7207.0,Investments,2005-06-26,2005
7011,7842.0,Other,2005-06-26,2005
5260,-3696.0,Groceries,2005-06-27,2005
2777,133.0,Tips,2005-07-01,2005
7277,8170.0,Other,2005-07-02,2005
6108,4723.0,Other,2005-07-02,2005
2923,1783.0,Other,2005-07-04,2005
1693,2878.0,Salary,2005-07-05,2005
8696,-956.0,Leisure,2005-07-05,2005
9123,-739.0,Groceries,2005-07-06,2005
3296,-8364.0,Leisure,2005-07-06,2005
8970,-5925.0,Investments,2005-07-07,2005
6678,-7936.0,Leisure,2005-07-08,2005
9407,4079.0,Other,2005-07-09,2005
7292,-8880.0,Investments,2005-07-10,2005
21,-7909.0,Groceries,2005-07-10,2005
5405,-7548.0,Subscriptions,2005-07-12,2005
4194,926.0,Other,2005-07-12,2005
7583,-1287.0,Subscriptions,2005-07-13,2005
9416,2019.0,Salary,2005-07-14,2005
8834,-816.0,Groceries,2005-07-15,2005
3118,3077.0,Salary,2005-07-16,2005
2627,1122.0,Salary,2005-07-17,2005
2411,2151.0,Tips,2005-07-17,2005
8098,661.0,Other,2005-07-18,2005
8103,-2128.0,Investments,2005-07-18,2005
2568,-2173.0,Leisure,2005-07-18,2005
4489,-8062.0,Subscriptions,2005-07-19,2005
7362,8419.0,Tips,2005-07-19,2005
7645,-1020.0,Food,2005-07-20,2005
8580,966.0,Salary,2005-07-20,2005
7943,-531.0,Health Insurance,2005-07-22,2005
815,-5357.0,Groceries,2005-07-22,2005
2656,-147.0,Investments,2005-07-26,2005
8858,996.0,Tips,2005-07-26,2005
6737,8326.0,Salary,2005-07-27,2005
1226,-5648.0,Leisure,2005-07-27,2005
9433,-5136.0,Health Insurance,2005-07-27,2005
4491,-4993.0,Subscriptions,2005-07-27,2005
2470,-243.0,Subscriptions,2005-07-28,2005
2120,-4595.0,Health Insurance,2005-07-28,2005
4302,5286.0,Salary,2005-07-30,2005
7305,-4074.0,Investments,2005-07-31,2005
9897,9215.0,Salary,2005-08-01,2005
9723,2521.0,Other,2005-08-03,2005
16,2056.0,Other,2005-08-03,2005
4697,-3151.0,Subscriptions,2005-08-03,2005
1253,-3481.0,Investments,2005-08-07,2005
415,164.0,Other,2005-08-08,2005
536,-418.0,Leisure,2005-08-13,2005
2457,3979.0,Other,2005-08-14,2005
3324,-4056.0,Investments,2005-08-15,2005
4798,5293.0,Tips,2005-08-15,2005
3221,-309.0,Health Insurance,2005-08-15,2005
5273,6311.0,Tips,2005-08-15,2005
753,-3649.0,Subscriptions,2005-08-16,2005
8363,-6652.0,Investments,2005-08-16,2005
1581,2569.0,Other,2005-08-18,2005
7130,1882.0,Tips,2005-08-18,2005
9519,9692.0,Other,2005-08-21,2005
9367,-1776.0,Subscriptions,2005-08-23,2005
8733,-6411.0,Health Insurance,2005-08-24,2005
8458,2336.0,Tips,2005-08-25,2005
8671,1952.0,Salary,2005-08-26,2005
2960,-6812.0,Health Insurance,2005-08-27,2005
6464,4643.0,Other,2005-08-27,2005
8764,-9458.0,Groceries,2005-08-27,2005
8388,6820.0,Salary,2005-08-28,2005
6076,9276.0,Tips,2005-08-28,2005
8814,2429.0,Salary,2005-08-29,2005
8695,1792.0,Salary,2005-08-30,2005
115,8006.0,Other,2005-08-30,2005
4045,56.0,Tips,2005-08-30,2005
6887,-3636.0,Groceries,2005-08-31,2005
2783,8543.0,Tips,2005-09-01,2005
7257,395.0,Tips,2005-09-01,2005
9940,9502.0,Other,2005-09-02,2005
382,-4868.0,Investments,2005-09-04,2005
8609,220.0,Tips,2005-09-04,2005
4325,6735.0,Other,2005-09-06,2005
9368,-6173.0,Subscriptions,2005-09-08,2005
8697,-6045.0,Leisure,2005-09-10,2005
5639,5093.0,Tips,2005-09-11,2005
8943,-883.0,Investments,2005-09-12,2005
3892,6809.0,Other,2005-09-12,2005
8483,8977.0,Other,2005-09-14,2005
1491,777.0,Other,2005-09-14,2005
1300,-9804.0,Subscriptions,2005-09-16,2005
531,-3714.0,Groceries,2005-09-16,2005
6158,-5484.0,Groceries,2005-09-17,2005
4982,2775.0,Other,2005-09-17,2005
3699,6454.0,Other,2005-09-18,2005
250,-7561.0,Leisure,2005-09-19,2005
8494,-6597.0,Investments,2005-09-20,2005
3403,-5219.0,Leisure,2005-09-21,2005
9138,6169.0,Tips,2005-09-21,2005
7167,-6973.0,Food,2005-09-22,2005
5921,7928.0,Tips,2005-09-22,2005
5981,3761.0,Salary,2005-09-22,2005
1869,-4118.0,Subscriptions,2005-09-23,2005
142,7094.0,Other,2005-09-23,2005
7694,-8333.0,Leisure,2005-09-23,2005
4546,2490.0,Salary,2005-09-23,2005
7195,1745.0,Salary,2005-09-23,2005
7625,-8721.0,Health Insurance,2005-09-24,2005
3634,2134.0,Salary,2005-09-25,2005
3419,2179.0,Salary,2005-09-27,2005
3903,6355.0,Tips,2005-09-27,2005
1069,-7341.0,Food,2005-09-27,2005
3129,2872.0,Other,2005-09-28,2005
5473,9401.0,Tips,2005-09-29,2005
6402,-9114.0,Groceries,2005-09-30,2005
2700,1211.0,Tips,2005-10-02,2005
5434,3772.0,Salary,2005-10-02,2005
248,-1745.0,Groceries,2005-10-05,2005
7734,-5398.0,Subscriptions,2005-10-05,2005
6539,8597.0,Other,2005-10-06,2005
2956,1106.0,Other,2005-10-06,2005
5250,7448.0,Other,2005-10-06,2005
8621,4541.0,Other,2005-10-06,2005
5624,-9944.0,Subscriptions,2005-10-09,2005
9212,7196.0,Tips,2005-10-10,2005
9809,-7480.0,Groceries,2005-10-11,2005
4059,-108.0,Health Insurance,2005-10-12,2005
4233,5640.0,Salary,2005-10-12,2005
6631,1759.0,Salary,2005-10-12,2005
5302,-1061.0,Leisure,2005-10-13,2005
1312,7778.0,Tips,2005-10-14,2005
4402,4606.0,Other,2005-10-15,2005
609,-3737.0,Investments,2005-10-15,2005
4184,8249.0,Other,2005-10-15,2005
4480,-2822.0,Food,2005-10-15,2005
1250,-677.0,Leisure,2005-10-16,2005
3021,-875.0,Subscriptions,2005-10-16,2005
9936,3564.0,Tips,2005-10-16,2005
6024,4195.0,Tips,2005-10-17,2005
2445,-1365.0,Health Insurance,2005-10-17,2005
3104,-9597.0,Leisure,2005-10-17,2005
4759,2104.0,Other,2005-10-19,2005
3060,-1884.0,Subscriptions,2005-10-20,2005
9592,-9070.0,Leisure,2005-10-20,2005
1145,9432.0,Other,2005-10-20,2005
6201,-5065.0,Health Insurance,2005-10-21,2005
4691,2491.0,Other,2005-10-21,2005
4120,-2223.0,Food,2005-10-21,2005
5153,-6392.0,Food,2005-10-21,2005
430,-7033.0,Investments,2005-10-22,2005
5523,-7625.0,Subscriptions,2005-10-22,2005
1648,-6373.0,Food,2005-10-23,2005
4715,4681.0,Other,2005-10-23,2005
3230,5055.0,Salary,2005-10-24,2005
7888,1404.0,Other,2005-10-24,2005
3366,4745.0,Tips,2005-10-25,2005
3379,1779.0,Salary,2005-10-25,2005
8148,-4230.0,Food,2005-10-27,2005
3784,-5021.0,Investments,2005-10-27,2005
3978,1875.0,Tips,2005-10-27,2005
3616,3323.0,Salary,2005-10-28,2005
6131,-6583.0,Food,2005-10-30,2005
8637,5538.0,Other,2005-10-31,2005
3984,4773.0,Other,2005-10-31,2005
1459,1613.0,Salary,2005-11-01,2005
1189,-9786.0,Food,2005-11-01,2005
6757,8593.0,Other,2005-11-03,2005
3857,19.0,Salary,2005-11-03,2005
7534,4519.0,Other,2005-11-04,2005
4541,-9305.0,Subscriptions,2005-11-06,2005
9303,-1218.0,Leisure,2005-11-06,2005
2143,-3709.0,Groceries,2005-11-07,2005
1531,8456.0,Tips,2005-11-07,2005
3722,-3474.0,Subscriptions,2005-11-07,2005
7435,5807.0,Other,2005-11-07,2005
9845,204.0,Other,2005-11-08,2005
5119,1439.0,Salary,2005-11-09,2005
4003,9583.0,Other,2005-11-10,2005
7791,-5159.0,Health Insurance,2005-11-10,2005
7649,-5075.0,Subscriptions,2005-11-11,2005
1909,-339.0,Food,2005-11-11,2005
7955,-2435.0,Leisure,2005-11-11,2005
3610,1750.0,Tips,2005-11-11,2005
3827,8156.0,Salary,2005-11-11,2005
9072,-4694.0,Leisure,2005-11-13,2005
1781,361.0,Salary,2005-11-14,2005
7077,7632.0,Other,2005-11-15,2005
6035,-6468.0,Health Insurance,2005-11-17,2005
1027,2516.0,Other,2005-11-19,2005
5290,-3427.0,Leisure,2005-11-19,2005
7045,160.0,Tips,2005-11-19,2005
4867,-6905.0,Food,2005-11-20,2005
7112,595.0,Other,2005-11-21,2005
4990,-4528.0,Leisure,2005-11-21,2005
2170,2328.0,Tips,2005-11-21,2005
9077,3505.0,Salary,2005-11-22,2005
3845,7842.0,Salary,2005-11-23,2005
6673,1044.0,Salary,2005-11-24,2005
7069,-328.0,Groceries,2005-11-25,2005
9894,5089.0,Tips,2005-11-26,2005
4258,-6337.0,Food,2005-11-26,2005
7063,-4146.0,Subscriptions,2005-11-27,2005
473,8613.0,Salary,2005-11-27,2005
8212,-5879.0,Food,2005-11-27,2005
1790,9522.0,Salary,2005-11-28,2005
4416,8289.0,Other,2005-11-28,2005
