reference,amount,type,date
9387,6619.0,Tips,2005-10-25
851,-7101.0,Subscriptions,2005-10-25
9127,6211.0,Salary,2005-10-25
3113,-6028.0,Health Insurance,2005-10-26
1677,-8502.0,Groceries,2005-10-26
7489,2601.0,Other,2005-10-26
3001,-6076.0,Groceries,2005-10-27
5384,3863.0,Other,2005-10-27
9307,-5109.0,Food,2005-10-27
8953,8216.0,Salary,2005-10-27
4625,-6036.0,Subscriptions,2005-10-27
8988,1221.0,Salary,2005-10-28
5322,3561.0,Tips,2005-10-28
8558,-5995.0,Groceries,2005-10-28
1580,6219.0,Salary,2005-10-29
7067,-4233.0,Investments,2005-10-29
3981,3678.0,Salary,2005-10-29
1296,-6464.0,Groceries,2005-10-29
9331,-7323.0,Subscriptions,2005-10-30
6186,-2643.0,Investments,2005-10-30
7940,-8528.0,Food,2005-10-31
3292,999.0,Tips,2005-10-31
735,-1320.0,Leisure,2005-10-31
6717,7648.0,Salary,2005-10-31
7866,-5410.0,Leisure,2005-11-01
6369,-816.0,Subscriptions,2005-11-02
3181,8507.0,Salary,2005-11-02
5179,-5833.0,Health Insurance,2005-11-04
4278,5881.0,Tips,2005-11-04
1908,-7495.0,Investments,2005-11-04
3713,8760.0,Tips,2005-11-05
7808,4099.0,Salary,2005-11-05
3822,2311.0,Salary,2005-11-05
4141,7962.0,Tips,2005-11-07
7191,1960.0,Tips,2005-11-08
6101,-2121.0,Subscriptions,2005-11-09
8743,9010.0,Other,2005-11-09
4087,-1742.0,Food,2005-11-09
7370,4090.0,Tips,2005-11-09
4652,-1453.0,Investments,2005-11-09
7869,3922.0,Other,2005-11-10
4310,3230.0,Tips,2005-11-10
133,3534.0,Tips,2005-11-10
533,-7045.0,Health Insurance,2005-11-10
1318,-9804.0,Leisure,2005-11-10
1850,9033.0,Tips,2005-11-11
4778,-6573.0,Groceries,2005-11-12
4849,5998.0,Other,2005-11-13
7961,6971.0,Other,2005-11-13
1717,5691.0,Other,2005-11-16
5042,-7869.0,Leisure,2005-11-17
2446,9357.0,Tips,2005-11-17
4861,-2214.0,Subscriptions,2005-11-17
2244,8434.0,Salary,2005-11-17
3154,875.0,Salary,2005-11-17
4035,9605.0,Salary,2005-11-17
8197,8532.0,Other,2005-11-18
5033,-4919.0,Investments,2005-11-18
8622,1509.0,Salary,2005-11-18
5073,-5242.0,Investments,2005-11-18
274,-5294.0,Food,2005-11-18
9455,600.0,Other,2005-11-19
3725,-3510.0,Subscriptions,2005-11-19
6231,3540.0,Salary,2005-11-19
7416,8832.0,Salary,2005-11-19
2092,-1338.0,Health Insurance,2005-11-19
6636,3563.0,Tips,2005-11-20
9422,-7646.0,Subscriptions,2005-11-20
1318,-2915.0,Groceries,2005-11-21
7599,-9831.0,Health Insurance,2005-11-21
4589,406.0,Other,2005-11-21
6208,4073.0,Other,2005-11-22
493,99.0,Other,2005-11-23
2597,4090.0,Other,2005-11-23
9662,-1574.0,Groceries,2005-11-23
3297,-7867.0,Food,2005-11-23
6538,408.0,Other,2005-11-24
250,3330.0,Other,2005-11-24
7101,-1608.0,Food,2005-11-25
389,7947.0,Salary,2005-11-26
3507,3288.0,Salary,2005-11-26
8168,8603.0,Tips,2005-11-27
1166,664.0,Salary,2005-11-27
5441,-4089.0,Groceries,2005-11-27
6537,5007.0,Other,2005-11-28
6876,-2166.0,Food,2005-11-28
3658,2325.0,Salary,2005-11-28
3079,9680.0,Other,2005-11-29
3430,4033.0,Salary,2005-11-29
143,-6419.0,Investments,2005-11-30
7682,-5168.0,Investments,2005-12-01
1735,-5896.0,Subscriptions,2005-12-01
4183,6034.0,Tips,2005-12-02
2630,-1430.0,Subscriptions,2005-12-02
5084,-9091.0,Leisure,2005-12-02
9952,8942.0,Tips,2005-12-02
7451,-51.0,Investments,2005-12-03
6798,7747.0,Tips,2005-12-03
972,2129.0,Salary,2005-12-03
6538,-6529.0,Food,2005-12-04
1562,8271.0,Salary,2005-12-04
4113,2237.0,Other,2005-12-04
4148,-6947.0,Leisure,2005-12-05
665,1579.0,Tips,2005-12-05
5168,-4542.0,Groceries,2005-12-07
1712,-5898.0,Subscriptions,2005-12-07
8064,-7502.0,Food,2005-12-09
8493,-421.0,Groceries,2005-12-10
1175,-8431.0,Investments,2005-12-10
4460,-2518.0,Leisure,2005-12-10
8878,-5840.0,Health Insurance,2005-12-10
8687,1024.0,Tips,2005-12-10
2445,9571.0,Other,2005-12-10
3526,9524.0,Other,2005-12-11
4656,2201.0,Salary,2005-12-11
6078,-7141.0,Food,2005-12-12
3301,-2928.0,Subscriptions,2005-12-13
8729,-9799.0,Food,2005-12-15
6023,-7149.0,Investments,2005-12-15
3797,4101.0,Other,2005-12-15
9381,5227.0,Salary,2005-12-15
8355,-8741.0,Investments,2005-12-15
7627,-5752.0,Leisure,2005-12-15
824,-2728.0,Investments,2005-12-16
9043,-3246.0,Investments,2005-12-17
7252,-2066.0,Food,2005-12-17
6071,3935.0,Other,2005-12-17
4840,-8890.0,Health Insurance,2005-12-18
4908,8017.0,Tips,2005-12-18
9477,7947.0,Tips,2005-12-18
894,-9937.0,Food,2005-12-19
4179,5753.0,Other,2005-12-20
4796,-1420.0,Subscriptions,2005-12-20
9368,-9327.0,Groceries,2005-12-20
6978,1855.0,Tips,2005-12-21
6468,7989.0,Salary,2005-12-23
3912,7245.0,Tips,2005-12-23
9187,355.0,Other,2005-12-23
9530,-929.0,Health Insurance,2005-12-23
815,-7300.0,Groceries,2005-12-23
1621,9473.0,Tips,2005-12-24
8990,102.0,Other,2005-12-24
775,1331.0,Tips,2005-12-25
5515,-1093.0,Investments,2005-12-25
7610,-6572.0,Investments,2005-12-26
3878,-6297.0,Food,2005-12-27
7924,-6223.0,Food,2005-12-28
7051,-1843.0,Food,2005-12-28
244,-3388.0,Food,2005-12-28
3573,1212.0,Tips,2005-12-28
1921,8696.0,Tips,2005-12-28
6030,3524.0,Tips,2005-12-29
5570,-8015.0,Investments,2005-12-29
4155,6041.0,Tips,2005-12-30
2037,-2323.0,Leisure,2005-12-30
1241,-5554.0,Health Insurance,2005-12-31
4946,-8937.0,Food,2006-01-01
6989,3335.0,Tips,2006-01-01
8225,-3.0,Leisure,2006-01-02
8614,4951.0,Tips,2006-01-02
5440,-8814.0,Investments,2006-01-02
1902,4738.0,Other,2006-01-02
4801,4494.0,Tips,2006-01-02
871,1279.0,Salary,2006-01-03
8639,1574.0,Other,2006-01-03
9012,-7303.0,Leisure,2006-01-04
6441,6608.0,Tips,2006-01-04
7392,5248.0,Tips,2006-01-04
6540,-8438.0,Investments,2006-01-04
5573,8697.0,Salary,2006-01-04
6826,6584.0,Tips,2006-01-04
9104,4495.0,Salary,2006-01-05
1965,4444.0,Other,2006-01-05
5857,-9015.0,Groceries,2006-01-05
6171,9216.0,Tips,2006-01-06
5628,9228.0,Other,2006-01-06
1882,3480.0,Tips,2006-01-06
155,-9113.0,Health Insurance,2006-01-07
7483,6807.0,Other,2006-01-07
6319,-4389.0,Groceries,2006-01-07
6629,4085.0,Tips,2006-01-09
84,-6309.0,Subscriptions,2006-01-10
5924,-6873.0,Investments,2006-01-10
9725,-4022.0,Groceries,2006-01-10
3375,-4385.0,Food,2006-01-10
5020,-2983.0,Food,2006-01-10
3480,-6079.0,Groceries,2006-01-11
3305,-1462.0,Leisure,2006-01-11
2208,-460.0,Groceries,2006-01-11
8905,4383.0,Salary,2006-01-11
3217,4886.0,Tips,2006-01-12
623,-9968.0,Health Insurance,2006-01-13
3148,8062.0,Tips,2006-01-14
9490,1956.0,Other,2006-01-14
4317,1423.0,Salary,2006-01-14
7321,-5347.0,Leisure,2006-01-15
6180,1397.0,Other,2006-01-16
5076,1732.0,Salary,2006-01-16
9591,-5262.0,Investments,2006-01-16
1874,-6972.0,Health Insurance,2006-01-18
6702,4307.0,Salary,2006-01-18
4264,8962.0,Salary,2006-01-18
8728,7075.0,Other,2006-01-18
4655,6364.0,Tips,2006-01-18
8985,-2226.0,Subscriptions,2006-01-19
6580,-4936.0,Leisure,2006-01-19
3780,-6260.0,Subscriptions,2006-01-19
8886,-1926.0,Health Insurance,2006-01-20
1989,-6782.0,Food,2006-01-21
9876,8457.0,Salary,2006-01-21
3088,9934.0,Other,2006-01-22
8306,352.0,Salary,2006-01-22
8532,-174.0,Subscriptions,2006-01-23
7198,-9935.0,Food,2006-01-23
2862,-5551.0,Health Insurance,2006-01-23
7410,7267.0,Other,2006-01-23
4977,9318.0,Other,2006-01-24
2266,-8245.0,Groceries,2006-01-25
5395,655.0,Tips,2006-01-26
2315,-8809.0,Subscriptions,2006-01-26
5381,7685.0,Tips,2006-01-26
1470,-5972.0,Groceries,2006-01-26
9536,8137.0,Tips,2006-01-27
9614,8894.0,Other,2006-01-27
675,-7530.0,Groceries,2006-01-27
6791,7136.0,Other,2006-01-28
2351,8532.0,Other,2006-01-28
4540,9716.0,Tips,2006-01-28
3235,-6078.0,Subscriptions,2006-01-28
9868,-5978.0,Investments,2006-01-28
6692,9598.0,Tips,2006-01-29
5052,-4518.0,Leisure,2006-01-29
4728,-1364.0,Health Insurance,2006-01-29
6063,4970.0,Other,2006-01-29
2983,-9678.0,Investments,2006-01-29
9830,8560.0,Salary,2006-01-30
2994,6754.0,Salary,2006-01-30
9779,-5991.0,Food,2006-01-30
9927,8046.0,Other,2006-01-31
4245,-1463.0,Health Insurance,2006-02-01
4267,-4799.0,Investments,2006-02-01
7728,-2634.0,Health Insurance,2006-02-02
1146,-6538.0,Health Insurance,2006-02-03
7028,7278.0,Tips,2006-02-03
260,6022.0,Salary,2006-02-03
2409,-6445.0,Groceries,2006-02-03
9271,-6945.0,Subscriptions,2006-02-04
8412,-3954.0,Leisure,2006-02-04
9412,-1814.0,Groceries,2006-02-05
9240,4056.0,Other,2006-02-05
9352,2380.0,Salary,2006-02-05
2210,-8696.0,Leisure,2006-02-05
7553,-2463.0,Health Insurance,2006-02-05
9501,-9885.0,Investments,2006-02-07
7214,-7679.0,Health Insurance,2006-02-07
7261,-6446.0,Leisure,2006-02-07
5650,-9012.0,Groceries,2006-02-08
6682,7815.0,Salary,2006-02-08
9640,2958.0,Other,2006-02-08
4683,4068.0,Tips,2006-02-08
7663,-2916.0,Food,2006-02-09
1071,-7383.0,Investments,2006-02-10
1606,-8414.0,Leisure,2006-02-11
1095,2141.0,Salary,2006-02-11
4773,5790.0,Tips,2006-02-11
9707,1687.0,Tips,2006-02-12
2760,-262.0,Leisure,2006-02-12
9728,4208.0,Salary,2006-02-12
2401,5797.0,Tips,2006-02-12
6689,-7331.0,Health Insurance,2006-02-13
8594,-2174.0,Groceries,2006-02-14
7910,-9165.0,Leisure,2006-02-14
8979,-9787.0,Groceries,2006-02-14
8171,3031.0,Tips,2006-02-15
5731,-6387.0,Food,2006-02-15
1731,-3875.0,Leisure,2006-02-16
397,4807.0,Salary,2006-02-17
4748,230.0,Other,2006-02-17
1557,-3146.0,Leisure,2006-02-18
2548,-5754.0,Subscriptions,2006-02-19
8866,-2725.0,Food,2006-02-20
8025,5956.0,Tips,2006-02-20
9720,-1475.0,Leisure,2006-02-21
3144,-897.0,Health Insurance,2006-02-21
6136,-1186.0,Groceries,2006-02-21
9978,9901.0,Tips,2006-02-21
148,2606.0,Other,2006-02-21
8424,-4295.0,Subscriptions,2006-02-22
3158,-5488.0,Health Insurance,2006-02-22
8580,-8895.0,Groceries,2006-02-22
395,-3938.0,Subscriptions,2006-02-22
8868,7078.0,Salary,2006-02-22
8681,3433.0,Salary,2006-02-23
8746,1283.0,Salary,2006-02-24
8236,-8622.0,Food,2006-02-25
4380,-4639.0,Investments,2006-02-25
3937,-1105.0,Investments,2006-02-26
217,9966.0,Other,2006-02-26
1354,-3159.0,Subscriptions,2006-02-26
9180,-384.0,Food,2006-02-27
6685,-4064.0,Investments,2006-02-27
6393,-465.0,Leisure,2006-02-28
4925,-3945.0,Groceries,2006-02-28
7207,-3071.0,Food,2006-02-28
5842,-3416.0,Investments,2006-03-01
917,-4025.0,Subscriptions,2006-03-01
4836,-6996.0,Leisure,2006-03-01
3265,-7083.0,Food,2006-03-02
5203,2463.0,Salary,2006-03-02
8179,8796.0,Salary,2006-03-03
2648,5110.0,Other,2006-03-03
8228,8772.0,Other,2006-03-04
3982,-825.0,Subscriptions,2006-03-06
2958,3166.0,Tips,2006-03-06
8828,-6295.0,Food,2006-03-07
7254,-8308.0,Groceries,2006-03-07
1570,8334.0,Tips,2006-03-07
6243,-3665.0,Subscriptions,2006-03-07
6262,9979.0,Other,2006-03-08
3058,-3317.0,Investments,2006-03-08
8880,-7546.0,Groceries,2006-03-09
9167,7467.0,Other,2006-03-10
8425,9844.0,Salary,2006-03-11
4793,677.0,Salary,2006-03-11
7098,5480.0,Salary,2006-03-11
2080,-9493.0,Subscriptions,2006-03-12
46,-7403.0,Subscriptions,2006-03-12
8497,8223.0,Tips,2006-03-13
6476,-7846.0,Health Insurance,2006-03-13
3740,9094.0,Salary,2006-03-14
4144,5798.0,Salary,2006-03-14
6145,-7464.0,Food,2006-03-15
9482,9604.0,Salary,2006-03-15
8342,536.0,Other,2006-03-15
9217,-1976.0,Groceries,2006-03-16
5938,7374.0,Tips,2006-03-17
4964,2880.0,Salary,2006-03-17
6543,-2639.0,Investments,2006-03-18
2825,-7658.0,Health Insurance,2006-03-18
9958,-61.0,Subscriptions,2006-03-18
5320,-8934.0,Groceries,2006-03-18
5377,5225.0,Tips,2006-03-19
4805,-2057.0,Investments,2006-03-19
7819,2702.0,Salary,2006-03-19
5543,-7821.0,Food,2006-03-19
848,-8176.0,Groceries,2006-03-19
7640,2898.0,Tips,2006-03-20
3687,-6045.0,Subscriptions,2006-03-20
3276,-9829.0,Food,2006-03-20
6629,-112.0,Food,2006-03-20
618,3027.0,Other,2006-03-21
1494,9912.0,Tips,2006-03-21
4146,6732.0,Other,2006-03-21
6121,-1633.0,Investments,2006-03-21
8697,2914.0,Tips,2006-03-22
4537,-5356.0,Investments,2006-03-23
2275,3570.0,Salary,2006-03-23
5768,-7040.0,Leisure,2006-03-23
1455,4537.0,Salary,2006-03-23
6528,6910.0,Other,2006-03-23
8642,9067.0,Salary,2006-03-23
7387,-5775.0,Investments,2006-03-23
5999,9316.0,Other,2006-03-24
4651,2078.0,Salary,2006-03-24
7741,5588.0,Other,2006-03-24
420,-7423.0,Subscriptions,2006-03-24
3669,-3226.0,Subscriptions,2006-03-25
3175,7480.0,Salary,2006-03-25
9155,7515.0,Salary,2006-03-25
8301,7469.0,Tips,2006-03-25
9149,2949.0,Salary,2006-03-25
9076,8337.0,Salary,2006-03-26
7718,-5105.0,Investments,2006-03-26
6672,-2820.0,Investments,2006-03-26
3020,9730.0,Other,2006-03-26
5781,5946.0,Tips,2006-03-27
8626,-4118.0,Leisure,2006-03-27
3257,2374.0,Other,2006-03-27
8456,2418.0,Salary,2006-03-28
6010,5457.0,Tips,2006-03-29
4420,-7857.0,Health Insurance,2006-03-30
5605,-5510.0,Investments,2006-03-30
8805,-9790.0,Groceries,2006-03-30
1617,-5591.0,Investments,2006-03-31
1454,-2092.0,Groceries,2006-03-31
2907,2537.0,Other,2006-04-01
4061,9288.0,Tips,2006-04-01
9397,-8663.0,Investments,2006-04-01
2997,3725.0,Other,2006-04-02
2526,7146.0,Tips,2006-04-02
8966,-2752.0,Food,2006-04-02
8316,-2642.0,Leisure,2006-04-02
3540,-3104.0,Leisure,2006-04-02
5271,2562.0,Other,2006-04-03
5548,-8472.0,Food,2006-04-03
2354,-1193.0,Leisure,2006-04-04
9160,-2549.0,Groceries,2006-04-04
4937,-2515.0,Investments,2006-04-04
7550,-14.0,Leisure,2006-04-05
2771,-1860.0,Subscriptions,2006-04-05
9085,-5640.0,Groceries,2006-04-06
8377,-39.0,Leisure,2006-04-07
713,-4396.0,Leisure,2006-04-07
7953,6068.0,Tips,2006-04-07
6775,7650.0,Salary,2006-04-07
2227,2831.0,Tips,2006-04-07
4763,-1788.0,Leisure,2006-04-10
7265,2548.0,Tips,2006-04-10
6550,3138.0,Other,2006-04-10
4854,-9050.0,Food,2006-04-11
4921,37.0,Other,2006-04-12
8984,2000.0,Salary,2006-04-12
4581,-1032.0,Subscriptions,2006-04-12
4062,-836.0,Groceries,2006-04-12
4994,8732.0,Tips,2006-04-12
6898,-1075.0,Investments,2006-04-13
1242,-8352.0,Subscriptions,2006-04-13
9539,27.0,Other,2006-04-13
3461,-1399.0,Groceries,2006-04-14
7775,1947.0,Tips,2006-04-14
441,-4267.0,Leisure,2006-04-14
9977,4199.0,Other,2006-04-14
5257,-2222.0,Investments,2006-04-14
1979,-315.0,Food,2006-04-15
3170,-8232.0,Food,2006-04-15
668,9573.0,Tips,2006-04-15
1442,-734.0,Subscriptions,2006-04-17
403,-4093.0,Food,2006-04-17
7212,9169.0,Tips,2006-04-18
7974,-9744.0,Subscriptions,2006-04-18
1256,-937.0,Subscriptions,2006-04-19
232,6804.0,Other,2006-04-21
311,-1344.0,Subscriptions,2006-04-21
3107,-3606.0,Leisure,2006-04-21
723,2630.0,Tips,2006-04-21
8382,9862.0,Tips,2006-04-22
8208,5846.0,Other,2006-04-22
3023,2544.0,Salary,2006-04-22
6343,9739.0,Tips,2006-04-23
3983,7639.0,Salary,2006-04-23
6630,257.0,Other,2006-04-23
5533,7890.0,Other,2006-04-23
8661,-5168.0,Groceries,2006-04-24
3804,2359.0,Other,2006-04-25
2154,-51.0,Groceries,2006-04-25
9421,-1204.0,Leisure,2006-04-26
9330,9724.0,Tips,2006-04-26
2288,1548.0,Other,2006-04-26
7578,-6552.0,Subscriptions,2006-04-26
8114,-9451.0,Health Insurance,2006-04-26
3416,2927.0,Salary,2006-04-27
4334,9081.0,Other,2006-04-27
664,-268.0,Groceries,2006-04-27
2405,7258.0,Tips,2006-04-27
6380,6749.0,Tips,2006-04-29
6969,-2363.0,Groceries,2006-04-29
4940,4008.0,Tips,2006-04-29
2432,-2136.0,Food,2006-04-30
8257,800.0,Salary,2006-04-30
7347,-9707.0,Health Insurance,2006-05-01
5930,9649.0,Salary,2006-05-01
9607,546.0,Salary,2006-05-01
5311,-7675.0,Investments,2006-05-02
2463,-5277.0,Groceries,2006-05-04
1693,437.0,Other,2006-05-04
9499,5811.0,Other,2006-05-04
4102,3146.0,Salary,2006-05-04
2384,8376.0,Tips,2006-05-05
9524,5586.0,Tips,2006-05-06
1364,-1146.0,Groceries,2006-05-06
6006,2955.0,Tips,2006-05-06
494,-9470.0,Health Insurance,2006-05-07
4033,3007.0,Tips,2006-05-07
2040,-3451.0,Health Insurance,2006-05-08
36,-2528.0,Food,2006-05-08
6414,5364.0,Salary,2006-05-09
9461,-6169.0,Investments,2006-05-09
4058,-6614.0,Groceries,2006-05-10
3748,-5423.0,Groceries,2006-05-10
150,4318.0,Salary,2006-05-11
9289,-222.0,Leisure,2006-05-11
5038,6756.0,Salary,2006-05-11
2891,9589.0,Tips,2006-05-12
5575,-3167.0,Groceries,2006-05-13
8930,9555.0,Salary,2006-05-13
2955,3948.0,Other,2006-05-13
7093,3035.0,Other,2006-05-13
2067,-6922.0,Leisure,2006-05-13
8031,-8011.0,Food,2006-05-13
3637,4412.0,Other,2006-05-14
7141,-1405.0,Investments,2006-05-14
246,2080.0,Salary,2006-05-15
4815,-2688.0,Groceries,2006-05-15
3153,877.0,Tips,2006-05-16
1655,-6867.0,Food,2006-05-16
5938,9940.0,Tips,2006-05-18
802,-5623.0,Health Insurance,2006-05-18
7119,-3581.0,Subscriptions,2006-05-18
728,-8778.0,Subscriptions,2006-05-18
1363,8616.0,Salary,2006-05-19
2706,-8410.0,Health Insurance,2006-05-19
9298,9042.0,Tips,2006-05-19
5629,-3498.0,Subscriptions,2006-05-19
726,-7312.0,Groceries,2006-05-20
2596,-1082.0,Investments,2006-05-21
2460,-407.0,Food,2006-05-21
5763,-9958.0,Food,2006-05-22
1678,7832.0,Salary,2006-05-23
3678,5106.0,Other,2006-05-23
7342,4340.0,Tips,2006-05-24
2015,1889.0,Tips,2006-05-24
2074,-5622.0,Food,2006-05-24
6900,-8034.0,Groceries,2006-05-24
6893,5489.0,Tips,2006-05-24
4528,-2445.0,Leisure,2006-05-25
8277,7355.0,Tips,2006-05-26
4212,14.0,Tips,2006-05-27
9733,5311.0,Other,2006-05-27
909,7469.0,Tips,2006-05-27
2474,-3780.0,Leisure,2006-05-28
5080,7894.0,Tips,2006-05-29
6608,9311.0,Salary,2006-05-30
6206,4645.0,Tips,2006-05-31
6103,2094.0,Salary,2006-05-31
2426,4398.0,Other,2006-05-31
6014,1377.0,Tips,2006-05-31
3621,-5318.0,Health Insurance,2006-06-01
7792,-475.0,Leisure,2006-06-01
658,-7280.0,Food,2006-06-01
8105,-4781.0,Groceries,2006-06-02
2273,-5924.0,Leisure,2006-06-02
9119,2204.0,Other,2006-06-02
2363,202.0,Salary,2006-06-03
4409,-9515.0,Leisure,2006-06-03
3500,1528.0,Salary,2006-06-03
9597,6827.0,Tips,2006-06-03
4530,-5616.0,Leisure,2006-06-04
8129,-289.0,Food,2006-06-04
8835,4038.0,Salary,2006-06-05
8558,7091.0,Salary,2006-06-06
4714,5902.0,Other,2006-06-06
5715,1485.0,Other,2006-06-07
8703,9082.0,Tips,2006-06-07
3090,5904.0,Salary,2006-06-07
245,-9952.0,Subscriptions,2006-06-08
8235,-1517.0,Investments,2006-06-08
1358,9625.0,Tips,2006-06-08
6524,9592.0,Salary,2006-06-08
5865,-7448.0,Groceries,2006-06-09
1469,-1699.0,Food,2006-06-09
2517,-4449.0,Subscriptions,2006-06-10
698,849.0,Salary,2006-06-10
4644,-5044.0,Leisure,2006-06-10
5266,-5461.0,Health Insurance,2006-06-10
152,-5563.0,Subscriptions,2006-06-10
8970,7507.0,Other,2006-06-11
6883,5687.0,Other,2006-06-11
5728,6991.0,Tips,2006-06-12
752,156.0,Salary,2006-06-12
8887,-1026.0,Health Insurance,2006-06-12
8767,4412.0,Salary,2006-06-12
2857,-5880.0,Groceries,2006-06-13
4061,-6020.0,Groceries,2006-06-13
6714,-2404.0,Leisure,2006-06-13
9363,8572.0,Other,2006-06-14
2700,1744.0,Salary,2006-06-14
6174,-7572.0,Investments,2006-06-15
9638,9813.0,Salary,2006-06-17
8537,3790.0,Salary,2006-06-17
4436,2169.0,Other,2006-06-17
197,9295.0,Other,2006-06-17
6510,2605.0,Tips,2006-06-17
526,-2327.0,Investments,2006-06-17
7087,2329.0,Tips,2006-06-18
7082,-2925.0,Groceries,2006-06-18
7673,-666.0,Leisure,2006-06-18
3244,8427.0,Tips,2006-06-19
8889,8940.0,Salary,2006-06-19
8675,-606.0,Groceries,2006-06-19
8226,-8131.0,Leisure,2006-06-20
5214,2506.0,Tips,2006-06-20
6262,1912.0,Other,2006-06-21
9731,7570.0,Other,2006-06-21
6374,-2866.0,Leisure,2006-06-21
6952,-5506.0,Health Insurance,2006-06-22
1845,636.0,Salary,2006-06-22
7571,-9674.0,Health Insurance,2006-06-22
6388,9085.0,Other,2006-06-22
1320,-9923.0,Food,2006-06-22
2629,5373.0,Salary,2006-06-23
491,8987.0,Tips,2006-06-23
7629,-6104.0,Health Insurance,2006-06-23
9750,-1276.0,Subscriptions,2006-06-24
2657,-3269.0,Subscriptions,2006-06-24
2873,3115.0,Tips,2006-06-25
4929,1314.0,Other,2006-06-25
220,126.0,Tips,2006-06-25
4505,4054.0,Tips,2006-06-26
4597,-7740.0,Groceries,2006-06-26
4985,7024.0,Salary,2006-06-26
6977,-2353.0,Food,2006-06-26
5368,-8365.0,Leisure,2006-06-27
7361,717.0,Salary,2006-06-27
488,2778.0,Salary,2006-06-28
6000,3334.0,Other,2006-06-28
5072,1160.0,Other,2006-06-28
3940,6304.0,Other,2006-06-28
6998,-3360.0,Investments,2006-06-28
4296,-3031.0,Health Insurance,2006-06-29
1099,-2423.0,Groceries,2006-06-29
3953,-6590.0,Leisure,2006-06-29
7168,-6333.0,Food,2006-06-29
8873,2589.0,Tips,2006-06-29
1121,8454.0,Salary,2006-06-29
8699,1012.0,Salary,2006-06-29
466,8312.0,Other,2006-06-30
7583,-7651.0,Food,2006-06-30
5751,1380.0,Other,2006-06-30
7053,4916.0,Salary,2006-06-30
1720,652.0,Salary,2006-07-01
4520,8824.0,Tips,2006-07-01
3697,-6283.0,Leisure,2006-07-02
2436,212.0,Salary,2006-07-02
6621,9862.0,Other,2006-07-03
7355,-8956.0,Leisure,2006-07-03
436,1905.0,Other,2006-07-04
3855,7674.0,Other,2006-07-04
4684,-7822.0,Investments,2006-07-04
2752,3101.0,Other,2006-07-04
8775,308.0,Other,2006-07-05
6445,565.0,Salary,2006-07-05
3563,-4086.0,Investments,2006-07-05
630,4975.0,Tips,2006-07-05
3822,-1727.0,Investments,2006-07-05
5649,-9788.0,Investments,2006-07-05
5697,-9753.0,Health Insurance,2006-07-06
1556,6509.0,Salary,2006-07-07
8211,4687.0,Other,2006-07-07
1635,5197.0,Salary,2006-07-07
6631,7491.0,Salary,2006-07-08
2770,8088.0,Tips,2006-07-09
6870,-217.0,Investments,2006-07-09
3226,8616.0,Tips,2006-07-09
6902,7792.0,Other,2006-07-09
9140,-755.0,Food,2006-07-10
4864,-6295.0,Subscriptions,2006-07-10
9641,7304.0,Other,2006-07-11
3967,-7564.0,Investments,2006-07-11
899,6407.0,Salary,2006-07-11
9061,1610.0,Other,2006-07-11
4126,4234.0,Tips,2006-07-11
645,2621.0,Tips,2006-07-12
8160,9671.0,Other,2006-07-13
2728,2574.0,Salary,2006-07-13
4434,-5431.0,Investments,2006-07-14
3654,2643.0,Tips,2006-07-15
696,-7473.0,Investments,2006-07-16
1994,4234.0,Tips,2006-07-18
2816,-5718.0,Groceries,2006-07-19
7138,-483.0,Investments,2006-07-19
7770,-5937.0,Food,2006-07-19
9186,-6566.0,Groceries,2006-07-19
947,5547.0,Salary,2006-07-19
3474,-3610.0,Leisure,2006-07-19
8512,-4480.0,Health Insurance,2006-07-20
8392,-3440.0,Groceries,2006-07-21
620,-3846.0,Investments,2006-07-21
5524,7686.0,Tips,2006-07-21
4954,-6348.0,Subscriptions,2006-07-21
5400,-2635.0,Food,2006-07-22
2254,-9508.0,Health Insurance,2006-07-23
772,-5686.0,Health Insurance,2006-07-23
3422,-4884.0,Food,2006-07-24
2368,-1549.0,Leisure,2006-07-24
8674,-2394.0,Groceries,2006-07-24
8554,1842.0,Other,2006-07-25
3160,8290.0,Tips,2006-07-25
6834,6773.0,Salary,2006-07-28
6979,-3492.0,Subscriptions,2006-07-29
5297,5267.0,Tips,2006-07-29
7376,3932.0,Salary,2006-07-29
4815,6483.0,Salary,2006-07-30
9753,4140.0,Salary,2006-07-31
7998,-3742.0,Leisure,2006-07-31
2820,-304.0,Health Insurance,2006-07-31
7039,8045.0,Other,2006-07-31
5480,-5439.0,Subscriptions,2006-07-31
5991,5472.0,Other,2006-08-01
4489,-21.0,Leisure,2006-08-01
7537,-9157.0,Leisure,2006-08-01
3768,176.0,Tips,2006-08-02
5132,7971.0,Other,2006-08-02
1795,-7863.0,Subscriptions,2006-08-02
4672,3600.0,Other,2006-08-03
6673,-709.0,Leisure,2006-08-03
2688,-158.0,Food,2006-08-03
6769,-7595.0,Food,2006-08-04
2563,6904.0,Salary,2006-08-05
3830,5760.0,Other,2006-08-05
3765,-748.0,Food,2006-08-05
8640,9069.0,Tips,2006-08-06
7696,6543.0,Salary,2006-08-06
7122,-5646.0,Groceries,2006-08-06
4288,-1291.0,Groceries,2006-08-06
3965,-537.0,Groceries,2006-08-07
7720,-3595.0,Groceries,2006-08-07
7102,9313.0,Other,2006-08-08
2044,-265.0,Subscriptions,2006-08-08
2850,-2015.0,Health Insurance,2006-08-08
9665,7434.0,Tips,2006-08-08
4880,-7114.0,Investments,2006-08-09
